Date,Product type,SKU,Daily Sales,Stock Level,Price,Revenue Generated,Season,Demand Factor
2024-10-18,skincare,SKU97,110,996649,94.67,10413.7,Spring,1.0929626488994666
2024-10-19,skincare,SKU97,127,996522,94.67,12023.09,Spring,1.0929626488994666
2024-09-20,skincare,SKU64,36,999964,67.06,2414.16,Fall,0.9628937743349042
2024-09-21,skincare,SKU64,34,999930,67.06,2280.04,Fall,0.9628937743349042
2024-09-22,skincare,SKU64,36,999894,67.06,2414.16,Fall,0.9628937743349042
2024-09-23,skincare,SKU64,34,999860,67.06,2280.04,Fall,0.9628937743349042
2024-09-24,skincare,SKU64,31,999829,67.06,2078.86,Fall,0.9628937743349042
2024-09-25,skincare,SKU64,31,999798,67.06,2078.86,Fall,0.9628937743349042
2024-09-26,skincare,SKU64,32,999766,67.06,2145.92,Fall,0.9628937743349042
2024-09-27,skincare,SKU64,31,999735,67.06,2078.86,Fall,0.9628937743349042
2024-09-28,skincare,SKU64,29,999706,67.06,1944.74,Fall,0.9628937743349042
2024-09-29,skincare,SKU64,35,999671,67.06,2347.1,Fall,0.9628937743349042
2024-09-30,skincare,SKU64,43,999628,67.06,2883.58,Fall,0.9628937743349042
2024-10-01,skincare,SKU64,33,999595,67.06,2212.98,Fall,0.9628937743349042
2024-10-02,skincare,SKU64,33,999562,67.06,2212.98,Fall,0.9628937743349042
2024-10-03,skincare,SKU64,36,999526,67.06,2414.16,Fall,0.9628937743349042
2024-10-04,skincare,SKU64,42,999484,67.06,2816.52,Fall,0.9628937743349042
2024-10-05,skincare,SKU64,42,999442,67.06,2816.52,Fall,0.9628937743349042
2024-10-06,skincare,SKU64,29,999413,67.06,1944.74,Fall,0.9628937743349042
2024-10-07,skincare,SKU64,41,999372,67.06,2749.46,Fall,0.9628937743349042
2024-10-08,skincare,SKU64,40,999332,67.06,2682.4,Fall,0.9628937743349042
2024-10-09,skincare,SKU64,33,999299,67.06,2212.98,Fall,0.9628937743349042
2024-10-10,skincare,SKU64,32,999267,67.06,2145.92,Fall,0.9628937743349042
2024-10-11,skincare,SKU64,34,999233,67.06,2280.04,Fall,0.9628937743349042
2024-10-12,skincare,SKU64,35,999198,67.06,2347.1,Fall,0.9628937743349042
2024-10-13,skincare,SKU64,29,999169,67.06,1944.74,Fall,0.9628937743349042
2024-10-14,skincare,SKU64,31,999138,67.06,2078.86,Fall,0.9628937743349042
2024-10-15,skincare,SKU64,37,999101,67.06,2481.2200000000003,Fall,0.9628937743349042
2024-10-16,skincare,SKU64,37,999064,67.06,2481.2200000000003,Fall,0.9628937743349042
2024-10-17,skincare,SKU64,36,999028,67.06,2414.16,Fall,0.9628937743349042
2024-10-18,skincare,SKU64,38,998990,67.06,2548.28,Fall,0.9628937743349042
2024-10-19,skincare,SKU64,31,998959,67.06,2078.86,Fall,0.9628937743349042
2024-09-20,skincare,SKU73,24,999976,25.03,600.72,Summer,1.5187456353747435
2024-09-21,skincare,SKU73,31,999945,25.03,775.9300000000001,Summer,1.5187456353747435
2024-09-22,skincare,SKU73,31,999914,25.03,775.9300000000001,Summer,1.5187456353747435
2024-09-23,skincare,SKU73,23,999891,25.03,575.69,Summer,1.5187456353747435
2024-09-24,skincare,SKU73,34,999857,25.03,851.02,Summer,1.5187456353747435
2024-09-25,skincare,SKU73,38,999819,25.03,951.1400000000001,Summer,1.5187456353747435
2024-09-26,skincare,SKU73,33,999786,25.03,825.99,Summer,1.5187456353747435
2024-09-27,skincare,SKU73,24,999762,25.03,600.72,Summer,1.5187456353747435
2024-09-28,skincare,SKU73,25,999737,25.03,625.75,Summer,1.5187456353747435
2024-09-29,skincare,SKU73,25,999712,25.03,625.75,Summer,1.5187456353747435
2024-09-30,skincare,SKU73,36,999676,25.03,901.08,Summer,1.5187456353747435
2024-10-01,skincare,SKU73,34,999642,25.03,851.02,Summer,1.5187456353747435
2024-10-02,skincare,SKU73,24,999618,25.03,600.72,Summer,1.5187456353747435
2024-10-03,skincare,SKU73,30,999588,25.03,750.9000000000001,Summer,1.5187456353747435
2024-10-04,skincare,SKU73,23,999565,25.03,575.69,Summer,1.5187456353747435
2024-10-05,skincare,SKU73,39,999526,25.03,976.1700000000001,Summer,1.5187456353747435
2024-10-06,skincare,SKU73,30,999496,25.03,750.9000000000001,Summer,1.5187456353747435
2024-10-07,skincare,SKU73,29,999467,25.03,725.87,Summer,1.5187456353747435
2024-10-08,skincare,SKU73,23,999444,25.03,575.69,Summer,1.5187456353747435
2024-10-09,skincare,SKU73,25,999419,25.03,625.75,Summer,1.5187456353747435
2024-10-10,skincare,SKU73,32,999387,25.03,800.96,Summer,1.5187456353747435
2024-10-11,skincare,SKU73,30,999357,25.03,750.9000000000001,Summer,1.5187456353747435
2024-10-12,skincare,SKU73,27,999330,25.03,675.8100000000001,Summer,1.5187456353747435
2024-10-13,skincare,SKU73,16,999314,25.03,400.48,Summer,1.5187456353747435
2024-10-14,skincare,SKU73,31,999283,25.03,775.9300000000001,Summer,1.5187456353747435
2024-10-15,skincare,SKU73,30,999253,25.03,750.9000000000001,Summer,1.5187456353747435
2024-10-16,skincare,SKU73,31,999222,25.03,775.9300000000001,Summer,1.5187456353747435
2024-10-17,skincare,SKU73,38,999184,25.03,951.1400000000001,Summer,1.5187456353747435
2024-10-18,skincare,SKU73,28,999156,25.03,700.84,Summer,1.5187456353747435
2024-10-19,skincare,SKU73,20,999136,25.03,500.6,Summer,1.5187456353747435
2024-09-20,haircare,SKU48,181,999819,9.76,1766.56,Winter,1.4285272242773026
2024-09-21,haircare,SKU48,183,999636,9.76,1786.08,Winter,1.4285272242773026
2024-09-22,haircare,SKU48,182,999454,9.76,1776.32,Winter,1.4285272242773026
2024-09-23,haircare,SKU48,199,999255,9.76,1942.24,Winter,1.4285272242773026
2024-09-24,haircare,SKU48,178,999077,9.76,1737.28,Winter,1.4285272242773026
2024-09-25,haircare,SKU48,180,998897,9.76,1756.8,Winter,1.4285272242773026
2024-09-26,haircare,SKU48,175,998722,9.76,1708.0,Winter,1.4285272242773026
2024-09-27,haircare,SKU48,216,998506,9.76,2108.16,Winter,1.4285272242773026
2024-09-28,haircare,SKU48,173,998333,9.76,1688.48,Winter,1.4285272242773026
2024-09-29,haircare,SKU48,171,998162,9.76,1668.96,Winter,1.4285272242773026
2024-09-30,haircare,SKU48,191,997971,9.76,1864.1599999999999,Winter,1.4285272242773026
2024-10-01,haircare,SKU48,170,997801,9.76,1659.2,Winter,1.4285272242773026
2024-10-02,haircare,SKU48,196,997605,9.76,1912.96,Winter,1.4285272242773026
2024-10-03,haircare,SKU48,185,997420,9.76,1805.6,Winter,1.4285272242773026
2024-10-04,haircare,SKU48,190,997230,9.76,1854.3999999999999,Winter,1.4285272242773026
2024-10-05,haircare,SKU48,194,997036,9.76,1893.44,Winter,1.4285272242773026
2024-10-06,haircare,SKU48,188,996848,9.76,1834.8799999999999,Winter,1.4285272242773026
2024-10-07,haircare,SKU48,184,996664,9.76,1795.84,Winter,1.4285272242773026
2024-10-08,haircare,SKU48,206,996458,9.76,2010.56,Winter,1.4285272242773026
2024-10-09,haircare,SKU48,200,996258,9.76,1952.0,Winter,1.4285272242773026
2024-10-10,haircare,SKU48,175,996083,9.76,1708.0,Winter,1.4285272242773026
2024-10-11,haircare,SKU48,178,995905,9.76,1737.28,Winter,1.4285272242773026
2024-10-12,haircare,SKU48,202,995703,9.76,1971.52,Winter,1.4285272242773026
2024-10-13,haircare,SKU48,178,995525,9.76,1737.28,Winter,1.4285272242773026
2024-10-14,haircare,SKU48,206,995319,9.76,2010.56,Winter,1.4285272242773026
2024-10-15,haircare,SKU48,180,995139,9.76,1756.8,Winter,1.4285272242773026
2024-10-16,haircare,SKU48,204,994935,9.76,1991.04,Winter,1.4285272242773026
2024-10-17,haircare,SKU48,169,994766,9.76,1649.44,Winter,1.4285272242773026
2024-10-18,haircare,SKU48,209,994557,9.76,2039.84,Winter,1.4285272242773026
2024-10-19,haircare,SKU48,177,994380,9.76,1727.52,Winter,1.4285272242773026
2024-09-20,skincare,SKU63,7,999993,87.48,612.36,Fall,0.9869990040818092
2024-09-21,skincare,SKU63,9,999984,87.48,787.32,Fall,0.9869990040818092
2024-09-22,skincare,SKU63,10,999974,87.48,874.8000000000001,Fall,0.9869990040818092
2024-09-23,skincare,SKU63,3,999971,87.48,262.44,Fall,0.9869990040818092
2024-09-24,skincare,SKU63,6,999965,87.48,524.88,Fall,0.9869990040818092
2024-09-25,skincare,SKU63,5,999960,87.48,437.40000000000003,Fall,0.9869990040818092
2024-09-26,skincare,SKU63,7,999953,87.48,612.36,Fall,0.9869990040818092
2024-09-27,skincare,SKU63,9,999944,87.48,787.32,Fall,0.9869990040818092
2024-09-28,skincare,SKU63,6,999938,87.48,524.88,Fall,0.9869990040818092
2024-09-29,skincare,SKU63,5,999933,87.48,437.40000000000003,Fall,0.9869990040818092
2024-09-30,skincare,SKU63,4,999929,87.48,349.92,Fall,0.9869990040818092
2024-10-01,skincare,SKU63,4,999925,87.48,349.92,Fall,0.9869990040818092
2024-10-02,skincare,SKU63,6,999919,87.48,524.88,Fall,0.9869990040818092
2024-10-03,skincare,SKU63,7,999912,87.48,612.36,Fall,0.9869990040818092
2024-10-04,skincare,SKU63,8,999904,87.48,699.84,Fall,0.9869990040818092
2024-10-05,skincare,SKU63,11,999893,87.48,962.2800000000001,Fall,0.9869990040818092
2024-10-06,skincare,SKU63,6,999887,87.48,524.88,Fall,0.9869990040818092
2024-10-07,skincare,SKU63,11,999876,87.48,962.2800000000001,Fall,0.9869990040818092
2024-10-08,skincare,SKU63,5,999871,87.48,437.40000000000003,Fall,0.9869990040818092
2024-10-09,skincare,SKU63,7,999864,87.48,612.36,Fall,0.9869990040818092
2024-10-10,skincare,SKU63,4,999860,87.48,349.92,Fall,0.9869990040818092
2024-10-11,skincare,SKU63,6,999854,87.48,524.88,Fall,0.9869990040818092
2024-10-12,skincare,SKU63,5,999849,87.48,437.40000000000003,Fall,0.9869990040818092
2024-10-13,skincare,SKU63,5,999844,87.48,437.40000000000003,Fall,0.9869990040818092
2024-10-14,skincare,SKU63,5,999839,87.48,437.40000000000003,Fall,0.9869990040818092
2024-10-15,skincare,SKU63,5,999834,87.48,437.40000000000003,Fall,0.9869990040818092
2024-10-16,skincare,SKU63,8,999826,87.48,699.84,Fall,0.9869990040818092
2024-10-17,skincare,SKU63,9,999817,87.48,787.32,Fall,0.9869990040818092
2024-10-18,skincare,SKU63,11,999806,87.48,962.2800000000001,Fall,0.9869990040818092
2024-10-19,skincare,SKU63,5,999801,87.48,437.40000000000003,Fall,0.9869990040818092
2024-09-20,haircare,SKU6,36,999964,19.29,694.4399999999999,Winter,1.380132739568175
2024-09-21,haircare,SKU6,40,999924,19.29,771.5999999999999,Winter,1.380132739568175
2024-09-22,haircare,SKU6,41,999883,19.29,790.89,Winter,1.380132739568175
2024-09-23,haircare,SKU6,37,999846,19.29,713.73,Winter,1.380132739568175
2024-09-24,haircare,SKU6,35,999811,19.29,675.15,Winter,1.380132739568175
2024-09-25,haircare,SKU6,36,999775,19.29,694.4399999999999,Winter,1.380132739568175
2024-09-26,haircare,SKU6,42,999733,19.29,810.18,Winter,1.380132739568175
2024-09-27,haircare,SKU6,41,999692,19.29,790.89,Winter,1.380132739568175
2024-09-28,haircare,SKU6,33,999659,19.29,636.5699999999999,Winter,1.380132739568175
2024-09-29,haircare,SKU6,32,999627,19.29,617.28,Winter,1.380132739568175
2024-09-30,haircare,SKU6,33,999594,19.29,636.5699999999999,Winter,1.380132739568175
2024-10-01,haircare,SKU6,40,999554,19.29,771.5999999999999,Winter,1.380132739568175
2024-10-02,haircare,SKU6,45,999509,19.29,868.05,Winter,1.380132739568175
2024-10-03,haircare,SKU6,37,999472,19.29,713.73,Winter,1.380132739568175
2024-10-04,haircare,SKU6,29,999443,19.29,559.41,Winter,1.380132739568175
2024-10-05,haircare,SKU6,34,999409,19.29,655.86,Winter,1.380132739568175
2024-10-06,haircare,SKU6,46,999363,19.29,887.3399999999999,Winter,1.380132739568175
2024-10-07,haircare,SKU6,27,999336,19.29,520.8299999999999,Winter,1.380132739568175
2024-10-08,haircare,SKU6,30,999306,19.29,578.6999999999999,Winter,1.380132739568175
2024-10-09,haircare,SKU6,40,999266,19.29,771.5999999999999,Winter,1.380132739568175
2024-10-10,haircare,SKU6,38,999228,19.29,733.02,Winter,1.380132739568175
2024-10-11,haircare,SKU6,36,999192,19.29,694.4399999999999,Winter,1.380132739568175
2024-10-12,haircare,SKU6,33,999159,19.29,636.5699999999999,Winter,1.380132739568175
2024-10-13,haircare,SKU6,42,999117,19.29,810.18,Winter,1.380132739568175
2024-10-14,haircare,SKU6,40,999077,19.29,771.5999999999999,Winter,1.380132739568175
2024-10-15,haircare,SKU6,37,999040,19.29,713.73,Winter,1.380132739568175
2024-10-16,haircare,SKU6,32,999008,19.29,617.28,Winter,1.380132739568175
2024-10-17,haircare,SKU6,42,998966,19.29,810.18,Winter,1.380132739568175
2024-10-18,haircare,SKU6,35,998931,19.29,675.15,Winter,1.380132739568175
2024-10-19,haircare,SKU6,35,998896,19.29,675.15,Winter,1.380132739568175
2024-09-20,skincare,SKU19,10,999990,83.6,836.0,Summer,1.380154186640272
2024-09-21,skincare,SKU19,15,999975,83.6,1254.0,Summer,1.380154186640272
2024-09-22,skincare,SKU19,11,999964,83.6,919.5999999999999,Summer,1.380154186640272
2024-09-23,skincare,SKU19,10,999954,83.6,836.0,Summer,1.380154186640272
2024-09-24,skincare,SKU19,14,999940,83.6,1170.3999999999999,Summer,1.380154186640272
2024-09-25,skincare,SKU19,13,999927,83.6,1086.8,Summer,1.380154186640272
2024-09-26,skincare,SKU19,9,999918,83.6,752.4,Summer,1.380154186640272
2024-09-27,skincare,SKU19,18,999900,83.6,1504.8,Summer,1.380154186640272
2024-09-28,skincare,SKU19,16,999884,83.6,1337.6,Summer,1.380154186640272
2024-09-29,skincare,SKU19,10,999874,83.6,836.0,Summer,1.380154186640272
2024-09-30,skincare,SKU19,11,999863,83.6,919.5999999999999,Summer,1.380154186640272
2024-10-01,skincare,SKU19,19,999844,83.6,1588.3999999999999,Summer,1.380154186640272
2024-10-02,skincare,SKU19,5,999839,83.6,418.0,Summer,1.380154186640272
2024-10-03,skincare,SKU19,17,999822,83.6,1421.1999999999998,Summer,1.380154186640272
2024-10-04,skincare,SKU19,10,999812,83.6,836.0,Summer,1.380154186640272
2024-10-05,skincare,SKU19,6,999806,83.6,501.59999999999997,Summer,1.380154186640272
2024-10-06,skincare,SKU19,17,999789,83.6,1421.1999999999998,Summer,1.380154186640272
2024-10-07,skincare,SKU19,13,999776,83.6,1086.8,Summer,1.380154186640272
2024-10-08,skincare,SKU19,11,999765,83.6,919.5999999999999,Summer,1.380154186640272
2024-10-09,skincare,SKU19,11,999754,83.6,919.5999999999999,Summer,1.380154186640272
2024-10-10,skincare,SKU19,12,999742,83.6,1003.1999999999999,Summer,1.380154186640272
2024-10-11,skincare,SKU19,9,999733,83.6,752.4,Summer,1.380154186640272
2024-10-12,skincare,SKU19,9,999724,83.6,752.4,Summer,1.380154186640272
2024-10-13,skincare,SKU19,15,999709,83.6,1254.0,Summer,1.380154186640272
2024-10-14,skincare,SKU19,11,999698,83.6,919.5999999999999,Summer,1.380154186640272
2024-10-15,skincare,SKU19,17,999681,83.6,1421.1999999999998,Summer,1.380154186640272
2024-10-16,skincare,SKU19,21,999660,83.6,1755.6,Summer,1.380154186640272
2024-10-17,skincare,SKU19,25,999635,83.6,2090.0,Summer,1.380154186640272
2024-10-18,skincare,SKU19,11,999624,83.6,919.5999999999999,Summer,1.380154186640272
2024-10-19,skincare,SKU19,11,999613,83.6,919.5999999999999,Summer,1.380154186640272
2024-09-20,skincare,SKU54,41,999959,77.92,3194.7200000000003,Spring,0.8180902870390221
2024-09-21,skincare,SKU54,44,999915,77.92,3428.48,Spring,0.8180902870390221
2024-09-22,skincare,SKU54,54,999861,77.92,4207.68,Spring,0.8180902870390221
2024-09-23,skincare,SKU54,49,999812,77.92,3818.08,Spring,0.8180902870390221
2024-09-24,skincare,SKU54,41,999771,77.92,3194.7200000000003,Spring,0.8180902870390221
2024-09-25,skincare,SKU54,36,999735,77.92,2805.12,Spring,0.8180902870390221
2024-09-26,skincare,SKU54,49,999686,77.92,3818.08,Spring,0.8180902870390221
2024-09-27,skincare,SKU54,39,999647,77.92,3038.88,Spring,0.8180902870390221
2024-09-28,skincare,SKU54,59,999588,77.92,4597.28,Spring,0.8180902870390221
2024-09-29,skincare,SKU54,39,999549,77.92,3038.88,Spring,0.8180902870390221
2024-09-30,skincare,SKU54,38,999511,77.92,2960.96,Spring,0.8180902870390221
2024-10-01,skincare,SKU54,39,999472,77.92,3038.88,Spring,0.8180902870390221
2024-10-02,skincare,SKU54,37,999435,77.92,2883.04,Spring,0.8180902870390221
2024-10-03,skincare,SKU54,44,999391,77.92,3428.48,Spring,0.8180902870390221
2024-10-04,skincare,SKU54,46,999345,77.92,3584.32,Spring,0.8180902870390221
2024-10-05,skincare,SKU54,39,999306,77.92,3038.88,Spring,0.8180902870390221
2024-10-06,skincare,SKU54,40,999266,77.92,3116.8,Spring,0.8180902870390221
2024-10-07,skincare,SKU54,40,999226,77.92,3116.8,Spring,0.8180902870390221
2024-10-08,skincare,SKU54,48,999178,77.92,3740.16,Spring,0.8180902870390221
2024-10-09,skincare,SKU54,60,999118,77.92,4675.2,Spring,0.8180902870390221
2024-10-10,skincare,SKU54,33,999085,77.92,2571.36,Spring,0.8180902870390221
2024-10-11,skincare,SKU54,37,999048,77.92,2883.04,Spring,0.8180902870390221
2024-10-12,skincare,SKU54,40,999008,77.92,3116.8,Spring,0.8180902870390221
2024-10-13,skincare,SKU54,42,998966,77.92,3272.64,Spring,0.8180902870390221
2024-10-14,skincare,SKU54,41,998925,77.92,3194.7200000000003,Spring,0.8180902870390221
2024-10-15,skincare,SKU54,36,998889,77.92,2805.12,Spring,0.8180902870390221
2024-10-16,skincare,SKU54,35,998854,77.92,2727.2000000000003,Spring,0.8180902870390221
2024-10-17,skincare,SKU54,40,998814,77.92,3116.8,Spring,0.8180902870390221
2024-10-18,skincare,SKU54,51,998763,77.92,3973.92,Spring,0.8180902870390221
2024-10-19,skincare,SKU54,47,998716,77.92,3662.2400000000002,Spring,0.8180902870390221
2024-09-20,haircare,SKU9,110,999890,11.25,1237.5,Summer,1.473244142058792
2024-09-21,haircare,SKU9,99,999791,11.25,1113.75,Summer,1.473244142058792
2024-09-22,haircare,SKU9,96,999695,11.25,1080.0,Summer,1.473244142058792
2024-09-23,haircare,SKU9,89,999606,11.25,1001.25,Summer,1.473244142058792
2024-09-24,haircare,SKU9,113,999493,11.25,1271.25,Summer,1.473244142058792
2024-09-25,haircare,SKU9,84,999409,11.25,945.0,Summer,1.473244142058792
2024-09-26,haircare,SKU9,83,999326,11.25,933.75,Summer,1.473244142058792
2024-09-27,haircare,SKU9,97,999229,11.25,1091.25,Summer,1.473244142058792
2024-09-28,haircare,SKU9,91,999138,11.25,1023.75,Summer,1.473244142058792
2024-09-29,haircare,SKU9,80,999058,11.25,900.0,Summer,1.473244142058792
2024-09-30,haircare,SKU9,102,998956,11.25,1147.5,Summer,1.473244142058792
2024-10-01,haircare,SKU9,79,998877,11.25,888.75,Summer,1.473244142058792
2024-10-02,haircare,SKU9,98,998779,11.25,1102.5,Summer,1.473244142058792
2024-10-03,haircare,SKU9,81,998698,11.25,911.25,Summer,1.473244142058792
2024-10-04,haircare,SKU9,84,998614,11.25,945.0,Summer,1.473244142058792
2024-10-05,haircare,SKU9,127,998487,11.25,1428.75,Summer,1.473244142058792
2024-10-06,haircare,SKU9,102,998385,11.25,1147.5,Summer,1.473244142058792
2024-10-07,haircare,SKU9,81,998304,11.25,911.25,Summer,1.473244142058792
2024-10-08,haircare,SKU9,99,998205,11.25,1113.75,Summer,1.473244142058792
2024-10-09,haircare,SKU9,85,998120,11.25,956.25,Summer,1.473244142058792
2024-10-10,haircare,SKU9,93,998027,11.25,1046.25,Summer,1.473244142058792
2024-10-11,haircare,SKU9,94,997933,11.25,1057.5,Summer,1.473244142058792
2024-10-12,haircare,SKU9,77,997856,11.25,866.25,Summer,1.473244142058792
2024-10-13,haircare,SKU9,92,997764,11.25,1035.0,Summer,1.473244142058792
2024-10-14,haircare,SKU9,95,997669,11.25,1068.75,Summer,1.473244142058792
2024-10-15,haircare,SKU9,89,997580,11.25,1001.25,Summer,1.473244142058792
2024-10-16,haircare,SKU9,74,997506,11.25,832.5,Summer,1.473244142058792
2024-10-17,haircare,SKU9,103,997403,11.25,1158.75,Summer,1.473244142058792
2024-10-18,haircare,SKU9,88,997315,11.25,990.0,Summer,1.473244142058792
2024-10-19,haircare,SKU9,86,997229,11.25,967.5,Summer,1.473244142058792
2024-09-20,haircare,SKU52,69,999931,11.13,767.97,Winter,1.4493556926976865
2024-09-21,haircare,SKU52,90,999841,11.13,1001.7,Winter,1.4493556926976865
2024-09-22,haircare,SKU52,73,999768,11.13,812.49,Winter,1.4493556926976865
2024-09-23,haircare,SKU52,74,999694,11.13,823.62,Winter,1.4493556926976865
2024-09-24,haircare,SKU52,61,999633,11.13,678.9300000000001,Winter,1.4493556926976865
2024-09-25,haircare,SKU52,83,999550,11.13,923.7900000000001,Winter,1.4493556926976865
2024-09-26,haircare,SKU52,72,999478,11.13,801.36,Winter,1.4493556926976865
2024-09-27,haircare,SKU52,69,999409,11.13,767.97,Winter,1.4493556926976865
2024-09-28,haircare,SKU52,86,999323,11.13,957.1800000000001,Winter,1.4493556926976865
2024-09-29,haircare,SKU52,76,999247,11.13,845.8800000000001,Winter,1.4493556926976865
2024-09-30,haircare,SKU52,84,999163,11.13,934.9200000000001,Winter,1.4493556926976865
2024-10-01,haircare,SKU52,80,999083,11.13,890.4000000000001,Winter,1.4493556926976865
2024-10-02,haircare,SKU52,84,998999,11.13,934.9200000000001,Winter,1.4493556926976865
2024-10-03,haircare,SKU52,81,998918,11.13,901.5300000000001,Winter,1.4493556926976865
2024-10-04,haircare,SKU52,77,998841,11.13,857.0100000000001,Winter,1.4493556926976865
2024-10-05,haircare,SKU52,92,998749,11.13,1023.96,Winter,1.4493556926976865
2024-10-06,haircare,SKU52,63,998686,11.13,701.19,Winter,1.4493556926976865
2024-10-07,haircare,SKU52,76,998610,11.13,845.8800000000001,Winter,1.4493556926976865
2024-10-08,haircare,SKU52,63,998547,11.13,701.19,Winter,1.4493556926976865
2024-10-09,haircare,SKU52,80,998467,11.13,890.4000000000001,Winter,1.4493556926976865
2024-10-10,haircare,SKU52,62,998405,11.13,690.0600000000001,Winter,1.4493556926976865
2024-10-11,haircare,SKU52,67,998338,11.13,745.71,Winter,1.4493556926976865
2024-10-12,haircare,SKU52,68,998270,11.13,756.84,Winter,1.4493556926976865
2024-10-13,haircare,SKU52,68,998202,11.13,756.84,Winter,1.4493556926976865
2024-10-14,haircare,SKU52,79,998123,11.13,879.2700000000001,Winter,1.4493556926976865
2024-10-15,haircare,SKU52,52,998071,11.13,578.76,Winter,1.4493556926976865
2024-10-16,haircare,SKU52,73,997998,11.13,812.49,Winter,1.4493556926976865
2024-10-17,haircare,SKU52,88,997910,11.13,979.44,Winter,1.4493556926976865
2024-10-18,haircare,SKU52,70,997840,11.13,779.1,Winter,1.4493556926976865
2024-10-19,haircare,SKU52,75,997765,11.13,834.7500000000001,Winter,1.4493556926976865
2024-09-20,haircare,SKU68,207,999793,39.83,8244.81,Summer,1.5854597884287456
2024-09-21,haircare,SKU68,188,999605,39.83,7488.04,Summer,1.5854597884287456
2024-09-22,haircare,SKU68,176,999429,39.83,7010.08,Summer,1.5854597884287456
2024-09-23,haircare,SKU68,204,999225,39.83,8125.32,Summer,1.5854597884287456
2024-09-24,haircare,SKU68,178,999047,39.83,7089.74,Summer,1.5854597884287456
2024-09-25,haircare,SKU68,191,998856,39.83,7607.53,Summer,1.5854597884287456
2024-09-26,haircare,SKU68,181,998675,39.83,7209.23,Summer,1.5854597884287456
2024-09-27,haircare,SKU68,144,998531,39.83,5735.5199999999995,Summer,1.5854597884287456
2024-09-28,haircare,SKU68,177,998354,39.83,7049.91,Summer,1.5854597884287456
2024-09-29,haircare,SKU68,195,998159,39.83,7766.849999999999,Summer,1.5854597884287456
2024-09-30,haircare,SKU68,216,997943,39.83,8603.279999999999,Summer,1.5854597884287456
2024-10-01,haircare,SKU68,191,997752,39.83,7607.53,Summer,1.5854597884287456
2024-10-02,haircare,SKU68,175,997577,39.83,6970.25,Summer,1.5854597884287456
2024-10-03,haircare,SKU68,184,997393,39.83,7328.719999999999,Summer,1.5854597884287456
2024-10-04,haircare,SKU68,181,997212,39.83,7209.23,Summer,1.5854597884287456
2024-10-05,haircare,SKU68,211,997001,39.83,8404.13,Summer,1.5854597884287456
2024-10-06,haircare,SKU68,216,996785,39.83,8603.279999999999,Summer,1.5854597884287456
2024-10-07,haircare,SKU68,191,996594,39.83,7607.53,Summer,1.5854597884287456
2024-10-08,haircare,SKU68,200,996394,39.83,7966.0,Summer,1.5854597884287456
2024-10-09,haircare,SKU68,174,996220,39.83,6930.42,Summer,1.5854597884287456
2024-10-10,haircare,SKU68,215,996005,39.83,8563.449999999999,Summer,1.5854597884287456
2024-10-11,haircare,SKU68,179,995826,39.83,7129.57,Summer,1.5854597884287456
2024-10-12,haircare,SKU68,207,995619,39.83,8244.81,Summer,1.5854597884287456
2024-10-13,haircare,SKU68,188,995431,39.83,7488.04,Summer,1.5854597884287456
2024-10-14,haircare,SKU68,170,995261,39.83,6771.099999999999,Summer,1.5854597884287456
2024-10-15,haircare,SKU68,179,995082,39.83,7129.57,Summer,1.5854597884287456
2024-10-16,haircare,SKU68,203,994879,39.83,8085.49,Summer,1.5854597884287456
2024-10-17,haircare,SKU68,223,994656,39.83,8882.09,Summer,1.5854597884287456
2024-10-18,haircare,SKU68,207,994449,39.83,8244.81,Summer,1.5854597884287456
2024-10-19,haircare,SKU68,196,994253,39.83,7806.679999999999,Summer,1.5854597884287456
2024-09-20,haircare,SKU50,104,999896,30.9,3213.6,Spring,0.9977555478783526
2024-09-21,haircare,SKU50,110,999786,30.9,3399.0,Spring,0.9977555478783526
2024-09-22,haircare,SKU50,102,999684,30.9,3151.7999999999997,Spring,0.9977555478783526
2024-09-23,haircare,SKU50,124,999560,30.9,3831.6,Spring,0.9977555478783526
2024-09-24,haircare,SKU50,102,999458,30.9,3151.7999999999997,Spring,0.9977555478783526
2024-09-25,haircare,SKU50,124,999334,30.9,3831.6,Spring,0.9977555478783526
2024-09-26,haircare,SKU50,122,999212,30.9,3769.7999999999997,Spring,0.9977555478783526
2024-09-27,haircare,SKU50,112,999100,30.9,3460.7999999999997,Spring,0.9977555478783526
2024-09-28,haircare,SKU50,101,998999,30.9,3120.8999999999996,Spring,0.9977555478783526
2024-09-29,haircare,SKU50,98,998901,30.9,3028.2,Spring,0.9977555478783526
2024-09-30,haircare,SKU50,110,998791,30.9,3399.0,Spring,0.9977555478783526
2024-10-01,haircare,SKU50,100,998691,30.9,3090.0,Spring,0.9977555478783526
2024-10-02,haircare,SKU50,90,998601,30.9,2781.0,Spring,0.9977555478783526
2024-10-03,haircare,SKU50,108,998493,30.9,3337.2,Spring,0.9977555478783526
2024-10-04,haircare,SKU50,108,998385,30.9,3337.2,Spring,0.9977555478783526
2024-10-05,haircare,SKU50,92,998293,30.9,2842.7999999999997,Spring,0.9977555478783526
2024-10-06,haircare,SKU50,103,998190,30.9,3182.7,Spring,0.9977555478783526
2024-10-07,haircare,SKU50,98,998092,30.9,3028.2,Spring,0.9977555478783526
2024-10-08,haircare,SKU50,94,997998,30.9,2904.6,Spring,0.9977555478783526
